Market,Selection,Odds,matchup,timestamp
Handicap – Game,Chicago Bulls -1.0,2.1,Chicago Bulls vs Denver Nuggets,2025-10-14 23:04:30
Money Line – Game,Denver Nuggets,1.793,Chicago Bulls vs Denver Nuggets,2025-10-14 23:04:30
Money Line – Game,Chicago Bulls,2.08,Chicago Bulls vs Denver Nuggets,2025-10-14 23:04:30
Total – Game,Under 234.5,1.769,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:04:30
Total – Game,Over 234.5,2.07,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:04:30
Total – Game,Under 234,1.826,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:04:30
Handicap – Game,Chicago Bulls +2.0,1.869,Chicago Bulls vs Denver Nuggets,2025-10-14 23:04:30
Total – Game,Under 233.5,1.909,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:04:30
Total – Game,Over 234,2.0,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:04:30
Handicap – Game,Oklahoma City Thunder -5.0,1.84,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:04:30
Handicap – Game,Milwaukee Bucks +5.0,1.98,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:04:30
Handicap – Game,Oklahoma City Thunder -4.5,1.775,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:04:30
Handicap – Game,Milwaukee Bucks +4.5,2.07,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:04:30
Handicap – Game,Milwaukee Bucks +5.5,1.925,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:04:30
Total – Game,Under 232.5,2.02,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:04:30
Total – Game,Over 233,1.862,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:04:30
Total – Game,Under 233,1.952,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:04:30
Total – Game,Over 233.5,1.943,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:04:30
Total – Game,Over 232.5,1.806,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:04:30
Handicap – Game,Portland Trail Blazers +2.5,1.813,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Handicap – Game,Golden State Warriors -2.0,1.961,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Handicap – Game,Portland Trail Blazers +2.0,1.892,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Total – Game,Over 235,1.781,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Handicap – Game,Golden State Warriors -1.5,1.869,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Handicap – Game,Golden State Warriors -1.0,1.826,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Handicap – Game,Portland Trail Blazers +1.0,2.0,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Total – Game,Over 234.5,1.74,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Total – Game,Under 234.5,2.11,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Handicap – Game,Golden State Warriors -2.5,2.02,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Handicap – Game,Portland Trail Blazers +1.5,1.952,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Handicap – Game,Portland Trail Blazers +3.0,1.751,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Total – Game,Under 234.5,1.862,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Money Line – Game,Portland Trail Blazers,2.06,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Money Line – Game,Golden State Warriors,1.806,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Total – Game,Under 235,1.806,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Total – Game,Over 235,2.02,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Total – Game,Over 234.5,1.961,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Total – Game,Under 234,1.934,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Total – Game,Over 234,1.917,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Total – Game,Under 233.5,1.97,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Total – Game,Over 233.5,1.854,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Total – Game,Under 233,2.03,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Total – Game,Under 235,2.05,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Handicap – Game,Golden State Warriors -3.0,2.1,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Total – Game,Over 235.5,1.847,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Total – Game,Under 225.5,1.854,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Total – Game,Over 236,1.884,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Total – Game,Over 233,1.8,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Total – Game,Over 225.5,1.97,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Total – Game,Under 225,1.9,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Total – Game,Over 225,1.917,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Total – Game,Under 224.5,1.97,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Total – Game,Over 224.5,1.884,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Total – Game,Under 224,2.01,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Total – Game,Over 224,1.819,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Total – Game,Under 223.5,2.06,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Total – Game,Over 223.5,1.781,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Handicap – Game,Phoenix Suns +7.5,2.02,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Handicap – Game,Los Angeles Lakers -7.5,1.813,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Handicap – Game,Phoenix Suns +8.0,1.934,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Handicap – Game,Los Angeles Lakers -8.0,1.877,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Handicap – Game,Phoenix Suns +8.5,1.884,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Handicap – Game,Los Angeles Lakers -8.5,1.97,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Handicap – Game,Phoenix Suns +9.0,1.806,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Handicap – Game,Los Angeles Lakers -9.0,2.03,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Handicap – Game,Phoenix Suns +9.5,1.74,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Handicap – Game,Los Angeles Lakers -9.5,2.11,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Money Line – Game,Phoenix Suns,3.84,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Money Line – Game,Los Angeles Lakers,1.27,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:24:06
Total – Game,Under 236.5,1.884,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Total – Game,Over 236.5,1.934,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Total – Game,Under 236,1.934,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Total – Game,Under 235.5,2.01,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:24:06
Handicap – Game,Denver Nuggets -2.5,2.02,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Handicap – Game,Chicago Bulls +2.5,1.806,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Handicap – Game,Denver Nuggets -2.0,1.952,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Handicap – Game,Oklahoma City Thunder -6.5,2.09,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Money Line – Game,Milwaukee Bucks,2.61,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Money Line – Game,Oklahoma City Thunder,1.518,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Total – Game,Under 233,1.806,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Total – Game,Over 233,2.02,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Total – Game,Under 232.5,1.862,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Total – Game,Over 232.5,1.961,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Total – Game,Under 232,1.925,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Total – Game,Over 232,1.925,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Total – Game,Under 231.5,1.961,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Total – Game,Over 231.5,1.862,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Handicap – Game,Milwaukee Bucks +6.5,1.751,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Total – Game,Under 231,2.0,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Handicap – Game,New Orleans Pelicans +5.0,2.05,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Handicap – Game,Houston Rockets -5.0,1.787,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Handicap – Game,New Orleans Pelicans +5.5,1.97,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Handicap – Game,Houston Rockets -5.5,1.854,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Handicap – Game,New Orleans Pelicans +6.0,1.917,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Handicap – Game,Houston Rockets -6.0,1.934,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Handicap – Game,New Orleans Pelicans +6.5,1.833,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Handicap – Game,Houston Rockets -6.5,1.99,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Handicap – Game,New Orleans Pelicans +7.0,1.763,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Handicap – Game,Houston Rockets -7.0,2.08,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Money Line – Game,New Orleans Pelicans,2.89,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Total – Game,Over 231,1.819,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Handicap – Game,Oklahoma City Thunder -6.0,2.01,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Money Line – Game,Houston Rockets,1.434,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:24:06
Handicap – Game,Oklahoma City Thunder -5.5,1.952,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Handicap – Game,Chicago Bulls +2.0,1.869,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Handicap – Game,Denver Nuggets -1.5,1.9,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Handicap – Game,Chicago Bulls +1.5,1.952,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Handicap – Game,Denver Nuggets -1.0,1.833,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Handicap – Game,Chicago Bulls +1.0,1.99,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Handicap – Game,Denver Nuggets +1.0,1.746,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Handicap – Game,Milwaukee Bucks +6.0,1.819,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Money Line – Game,Denver Nuggets,1.793,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Money Line – Game,Chicago Bulls,2.08,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Total – Game,Under 234.5,1.769,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Total – Game,Over 234.5,2.07,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Total – Game,Under 234,1.826,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Handicap – Game,Chicago Bulls -1.0,2.1,Chicago Bulls vs Denver Nuggets,2025-10-14 23:24:06
Total – Game,Under 233.5,1.909,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Total – Game,Over 233.5,1.943,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Total – Game,Under 233,1.952,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Total – Game,Over 233,1.862,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Total – Game,Under 232.5,2.02,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Total – Game,Over 232.5,1.813,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Handicap – Game,Milwaukee Bucks +4.5,2.03,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Handicap – Game,Oklahoma City Thunder -4.5,1.8,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Handicap – Game,Milwaukee Bucks +5.0,1.952,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Handicap – Game,Oklahoma City Thunder -5.0,1.869,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Handicap – Game,Milwaukee Bucks +5.5,1.9,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Total – Game,Over 234,2.0,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:24:06
Handicap – Game,Golden State Warriors -2.0,1.943,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Handicap – Game,Portland Trail Blazers +2.0,1.909,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Handicap – Game,Golden State Warriors -1.5,1.862,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Handicap – Game,Portland Trail Blazers +1.5,1.961,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Total – Game,Under 235,2.06,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Handicap – Game,Portland Trail Blazers +1.0,2.01,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Total – Game,Over 234.5,1.735,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Total – Game,Under 234.5,2.12,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Total – Game,Over 235,1.781,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Handicap – Game,Golden State Warriors -1.0,1.813,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Handicap – Game,Portland Trail Blazers +2.5,1.826,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Total – Game,Over 232.5,1.826,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Handicap – Game,Portland Trail Blazers +3.0,1.757,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Handicap – Game,Golden State Warriors -3.0,2.08,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Money Line – Game,Portland Trail Blazers,2.08,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Money Line – Game,Golden State Warriors,1.793,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Total – Game,Under 234,1.833,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Total – Game,Over 234,1.99,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Total – Game,Under 233.5,1.884,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Total – Game,Over 233.5,1.934,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Total – Game,Under 233,1.952,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Total – Game,Over 233,1.892,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Total – Game,Under 232.5,2.0,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Total – Game,Over 235.5,1.847,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Handicap – Game,Golden State Warriors -2.5,2.0,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Total – Game,Under 235.5,2.01,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Handicap – Game,Los Angeles Lakers -8.0,1.9,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Total – Game,Under 236,1.943,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Total – Game,Under 232,2.05,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Total – Game,Under 225.5,1.847,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Total – Game,Over 225.5,1.97,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Total – Game,Under 225,1.9,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Total – Game,Over 225,1.917,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Total – Game,Under 224.5,1.97,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Total – Game,Over 224.5,1.884,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Total – Game,Under 224,2.0,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Total – Game,Over 224,1.819,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Total – Game,Under 223.5,2.05,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Total – Game,Over 223.5,1.781,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Total – Game,Over 236,1.877,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Handicap – Game,Phoenix Suns +7.5,2.0,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Handicap – Game,Phoenix Suns +8.0,1.917,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Handicap – Game,Phoenix Suns +8.5,1.869,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Handicap – Game,Los Angeles Lakers -8.5,1.99,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Handicap – Game,Phoenix Suns +9.0,1.787,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Handicap – Game,Los Angeles Lakers -9.0,2.05,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Handicap – Game,Phoenix Suns +9.5,1.724,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Handicap – Game,Los Angeles Lakers -9.5,2.13,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Money Line – Game,Phoenix Suns,3.8,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Money Line – Game,Los Angeles Lakers,1.273,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Total – Game,Under 236.5,1.884,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Total – Game,Over 236.5,1.934,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:41:18
Handicap – Game,Los Angeles Lakers -7.5,1.826,Los Angeles Lakers vs Phoenix Suns,2025-10-14 23:41:18
Total – Game,Over 232,1.781,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Handicap – Game,Denver Nuggets -2.5,2.04,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Money Line – Game,Houston Rockets,1.44,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Handicap – Game,Oklahoma City Thunder -6.5,2.09,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Money Line – Game,Milwaukee Bucks,2.61,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Money Line – Game,Oklahoma City Thunder,1.518,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Total – Game,Under 234,1.813,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Total – Game,Over 234,2.01,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Total – Game,Under 233.5,1.869,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Total – Game,Over 233.5,1.952,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Total – Game,Under 233,1.943,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Total – Game,Over 233,1.909,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Total – Game,Under 232.5,1.98,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Total – Game,Under 232,2.04,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Handicap – Game,Milwaukee Bucks +6.5,1.751,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Total – Game,Over 232,1.793,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Handicap – Game,Houston Rockets -5.0,1.793,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Handicap – Game,New Orleans Pelicans +5.5,1.961,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Handicap – Game,Houston Rockets -5.5,1.862,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Handicap – Game,New Orleans Pelicans +6.0,1.909,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Handicap – Game,Houston Rockets -6.0,1.943,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Handicap – Game,New Orleans Pelicans +6.5,1.819,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Handicap – Game,Houston Rockets -6.5,2.0,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Handicap – Game,New Orleans Pelicans +7.0,1.757,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Handicap – Game,Houston Rockets -7.0,2.09,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Money Line – Game,New Orleans Pelicans,2.87,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Handicap – Game,Chicago Bulls +2.5,1.793,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Handicap – Game,New Orleans Pelicans +5.0,2.04,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Handicap – Game,Oklahoma City Thunder -6.0,2.01,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Total – Game,Over 232.5,1.84,Houston Rockets vs New Orleans Pelicans,2025-10-14 23:41:18
Handicap – Game,Oklahoma City Thunder -5.5,1.952,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Handicap – Game,Milwaukee Bucks +6.0,1.819,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Handicap – Game,Chicago Bulls +2.0,1.854,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Handicap – Game,Denver Nuggets -1.5,1.909,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Handicap – Game,Chicago Bulls +1.5,1.943,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Handicap – Game,Denver Nuggets -1.0,1.847,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Handicap – Game,Chicago Bulls +1.0,1.98,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Handicap – Game,Denver Nuggets +1.0,1.757,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Handicap – Game,Chicago Bulls -1.0,2.09,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Money Line – Game,Denver Nuggets,1.806,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Money Line – Game,Chicago Bulls,2.07,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Total – Game,Under 234.5,1.769,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Total – Game,Over 234.5,2.07,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Total – Game,Under 234,1.826,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Handicap – Game,Denver Nuggets -2.0,1.97,Chicago Bulls vs Denver Nuggets,2025-10-14 23:41:18
Handicap – Game,Milwaukee Bucks +5.5,1.9,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Total – Game,Under 233.5,1.909,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Total – Game,Over 233.5,1.943,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Total – Game,Under 233,1.952,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Total – Game,Over 233,1.862,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Total – Game,Under 232.5,2.02,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Total – Game,Over 232.5,1.813,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Handicap – Game,Milwaukee Bucks +4.5,2.03,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Handicap – Game,Oklahoma City Thunder -4.5,1.8,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Handicap – Game,Milwaukee Bucks +5.0,1.952,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Handicap – Game,Oklahoma City Thunder -5.0,1.869,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Total – Game,Over 234,2.0,Oklahoma City Thunder vs Milwaukee Bucks,2025-10-14 23:41:18
Handicap – Game,Portland Trail Blazers +2.5,1.826,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:55:15
Handicap – Game,Golden State Warriors -2.0,1.943,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:55:15
Handicap – Game,Portland Trail Blazers +2.0,1.909,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:55:15
Handicap – Game,Golden State Warriors -1.5,1.862,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:55:15
Total – Game,Over 235,1.781,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:55:15
Handicap – Game,Golden State Warriors -1.0,1.813,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:55:15
Handicap – Game,Portland Trail Blazers +1.0,2.01,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:55:15
Total – Game,Over 234.5,1.735,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:55:15
Total – Game,Under 234.5,2.12,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:55:15
Handicap – Game,Golden State Warriors -2.5,2.0,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:55:15
Handicap – Game,Portland Trail Blazers +1.5,1.961,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:55:15
Handicap – Game,Portland Trail Blazers +3.0,1.757,Golden State Warriors vs Portland Trail Blazers,2025-10-14 23:55:15
Total – Game,Over 233.5,1.909,Chicago Bulls vs Denver Nuggets,2025-10-14 23:55:15
