team1,team2,game_link,team1_moneyline,team2_moneyline,team1_spread,team1_spread_odds,team2_spread,team2_spread_odds,over_total,over_total_odds,under_total,under_total_odds,timestamp
Milwaukee Bucks,Denver Nuggets,https://www.pinnacle.com/en/basketball/nba/milwaukee-bucks-vs-denver-nuggets/1622013875/,1.806,2.13,-2.5,2.02,2.5,1.892,220.5,2.02,220.5,1.869,2026-01-11 22:57:32
Atlanta Hawks,Golden State Warriors,https://www.pinnacle.com/en/basketball/nba/atlanta-hawks-vs-golden-state-warriors/1622012942/,3.02,1.436,6.0,1.952,-6.0,1.952,237.5,1.961,237.5,1.925,2026-01-11 22:57:32
Houston Rockets,Sacramento Kings,https://www.pinnacle.com/en/basketball/nba/houston-rockets-vs-sacramento-kings/1622014626/,1.166,5.72,-14.0,2.0,14.0,1.909,223.0,1.934,223.0,1.952,2026-01-11 22:57:32
San Antonio Spurs,Minnesota Timberwolves,https://www.pinnacle.com/en/basketball/nba/san-antonio-spurs-vs-minnesota-timberwolves/1622012925/,2.18,1.763,2.5,1.9,-2.5,2.01,232.5,1.925,232.5,1.961,2026-01-11 23:28:53
Miami Heat,Oklahoma City Thunder,https://www.pinnacle.com/en/basketball/nba/miami-heat-vs-oklahoma-city-thunder/1622010946/,6.22,1.147,14.5,1.97,-14.5,1.934,235.0,1.961,235.0,1.925,2026-01-11 23:28:53
Milwaukee Bucks,Denver Nuggets,https://www.pinnacle.com/en/basketball/nba/milwaukee-bucks-vs-denver-nuggets/1622013875/,1.751,2.2,-2.5,1.98,2.5,1.925,219.0,1.925,219.0,1.961,2026-01-11 23:28:53
Washington Wizards,Phoenix Suns,https://www.pinnacle.com/en/basketball/nba/washington-wizards-vs-phoenix-suns/1622013876/,7.01,1.124,15.0,1.925,-15.0,1.98,230.0,1.934,230.0,1.952,2026-01-11 23:28:53
Atlanta Hawks,Golden State Warriors,https://www.pinnacle.com/en/basketball/nba/atlanta-hawks-vs-golden-state-warriors/1622012942/,3.02,1.436,6.0,1.952,-6.0,1.952,237.5,1.961,237.5,1.925,2026-01-11 23:28:53
Houston Rockets,Sacramento Kings,https://www.pinnacle.com/en/basketball/nba/houston-rockets-vs-sacramento-kings/1622014626/,1.166,5.72,-14.0,2.0,14.0,1.909,223.0,1.934,223.0,1.952,2026-01-11 23:28:53
San Antonio Spurs,Minnesota Timberwolves,https://www.pinnacle.com/en/basketball/nba/san-antonio-spurs-vs-minnesota-timberwolves/1622012925/,2.22,1.74,2.5,1.934,-2.5,1.97,232.5,1.925,232.5,1.961,2026-01-11 23:46:05
Miami Heat,Oklahoma City Thunder,https://www.pinnacle.com/en/basketball/nba/miami-heat-vs-oklahoma-city-thunder/1622010946/,6.06,1.153,14.5,1.934,-14.5,1.97,235.0,1.952,235.0,1.934,2026-01-11 23:46:05
Milwaukee Bucks,Denver Nuggets,https://www.pinnacle.com/en/basketball/nba/milwaukee-bucks-vs-denver-nuggets/1622013875/,1.714,2.27,-2.5,1.934,2.5,1.97,219.0,1.925,219.0,1.961,2026-01-11 23:46:05
Washington Wizards,Phoenix Suns,https://www.pinnacle.com/en/basketball/nba/washington-wizards-vs-phoenix-suns/1622013876/,7.01,1.124,15.0,1.925,-15.0,1.98,230.0,1.934,230.0,1.952,2026-01-11 23:46:05
Atlanta Hawks,Golden State Warriors,https://www.pinnacle.com/en/basketball/nba/atlanta-hawks-vs-golden-state-warriors/1622012942/,3.02,1.436,6.0,1.952,-6.0,1.952,237.5,1.961,237.5,1.925,2026-01-11 23:46:05
Houston Rockets,Sacramento Kings,https://www.pinnacle.com/en/basketball/nba/houston-rockets-vs-sacramento-kings/1622014626/,1.166,5.72,-14.0,2.0,14.0,1.909,223.0,1.934,223.0,1.952,2026-01-11 23:46:05
Utah Jazz,Cleveland Cavaliers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-cleveland-cavaliers/1622037110/,5.74,1.166,13.0,1.98,-13.0,1.925,250.5,2.0,250.5,1.892,2026-01-12 18:02:27
Utah Jazz,Cleveland Cavaliers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-cleveland-cavaliers/1622037110/,5.75,1.165,13.0,1.98,-13.0,1.917,249.5,1.943,249.5,1.943,2026-01-12 18:46:41
Philadelphia 76ers,Toronto Raptors,https://www.pinnacle.com/en/basketball/nba/philadelphia-76ers-vs-toronto-raptors/1622037119/,1.671,2.31,-3.0,1.909,3.0,1.98,219.0,1.909,219.0,1.961,2026-01-12 18:46:41
Boston Celtics,Indiana Pacers,https://www.pinnacle.com/en/basketball/nba/boston-celtics-vs-indiana-pacers/1622037118/,1.487,2.82,-6.0,2.01,6.0,1.9,226.0,1.97,226.0,1.917,2026-01-12 18:46:41
Utah Jazz,Cleveland Cavaliers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-cleveland-cavaliers/1622037110/,5.15,1.194,13.0,1.97,-13.0,1.934,249.5,1.934,249.5,1.952,2026-01-12 19:19:21
Philadelphia 76ers,Toronto Raptors,https://www.pinnacle.com/en/basketball/nba/philadelphia-76ers-vs-toronto-raptors/1622037119/,1.675,2.31,-3.0,1.917,3.0,1.97,219.0,1.917,219.0,1.952,2026-01-12 19:19:21
Boston Celtics,Indiana Pacers,https://www.pinnacle.com/en/basketball/nba/boston-celtics-vs-indiana-pacers/1622037118/,1.505,2.76,-5.0,1.909,5.0,2.0,226.0,1.961,226.0,1.925,2026-01-12 19:19:21
Brooklyn Nets,Dallas Mavericks,https://www.pinnacle.com/en/basketball/nba/brooklyn-nets-vs-dallas-mavericks/1622037219/,2.47,1.613,4.0,1.943,-4.0,1.961,219.5,1.925,219.5,1.952,2026-01-12 19:19:21
Los Angeles Lakers,Sacramento Kings,https://www.pinnacle.com/en/basketball/nba/los-angeles-lakers-vs-sacramento-kings/1622037132/,1.299,3.84,-9.0,1.892,9.0,2.02,229.0,1.943,229.0,1.943,2026-01-12 19:19:21
Utah Jazz,Cleveland Cavaliers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-cleveland-cavaliers/1622037110/,5.07,1.198,13.0,1.925,-13.0,1.97,249.5,1.99,249.5,1.9,2026-01-12 19:49:56
Boston Celtics,Indiana Pacers,https://www.pinnacle.com/en/basketball/nba/boston-celtics-vs-indiana-pacers/1622037118/,1.495,2.8,-5.5,1.961,5.5,1.943,226.0,1.961,226.0,1.925,2026-01-12 19:49:56
Philadelphia 76ers,Toronto Raptors,https://www.pinnacle.com/en/basketball/nba/philadelphia-76ers-vs-toronto-raptors/1622037119/,1.675,2.31,-3.0,1.917,3.0,1.97,220.5,1.934,220.5,1.934,2026-01-12 19:49:56
Brooklyn Nets,Dallas Mavericks,https://www.pinnacle.com/en/basketball/nba/brooklyn-nets-vs-dallas-mavericks/1622037219/,2.47,1.613,4.0,1.943,-4.0,1.961,219.5,1.925,219.5,1.952,2026-01-12 19:49:56
Los Angeles Lakers,Sacramento Kings,https://www.pinnacle.com/en/basketball/nba/los-angeles-lakers-vs-sacramento-kings/1622037132/,1.299,3.84,-9.0,1.892,9.0,2.02,229.0,1.943,229.0,1.943,2026-01-12 19:49:56
Charlotte Hornets,Los Angeles Clippers,https://www.pinnacle.com/en/basketball/nba/charlotte-hornets-vs-los-angeles-clippers/1622036993/,2.69,1.526,4.5,2.02,-4.5,1.884,223.5,1.925,223.5,1.961,2026-01-12 19:49:56
Utah Jazz,Cleveland Cavaliers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-cleveland-cavaliers/1622037110/,5.07,1.198,13.0,1.925,-13.0,1.98,249.5,1.99,249.5,1.9,2026-01-12 20:42:02
Boston Celtics,Indiana Pacers,https://www.pinnacle.com/en/basketball/nba/boston-celtics-vs-indiana-pacers/1622037118/,1.48,2.85,-5.5,1.925,5.5,1.98,226.0,1.961,226.0,1.925,2026-01-12 20:42:02
Philadelphia 76ers,Toronto Raptors,https://www.pinnacle.com/en/basketball/nba/philadelphia-76ers-vs-toronto-raptors/1622037119/,1.689,2.3,-3.0,1.934,3.0,1.97,220.5,1.952,220.5,1.934,2026-01-12 20:42:02
Brooklyn Nets,Dallas Mavericks,https://www.pinnacle.com/en/basketball/nba/brooklyn-nets-vs-dallas-mavericks/1622037219/,2.47,1.613,4.0,1.934,-4.0,1.961,219.5,1.943,219.5,1.943,2026-01-12 20:42:02
Los Angeles Lakers,Sacramento Kings,https://www.pinnacle.com/en/basketball/nba/los-angeles-lakers-vs-sacramento-kings/1622037132/,1.294,3.88,-9.0,1.884,9.0,2.02,229.0,2.02,229.0,1.877,2026-01-12 20:42:02
Charlotte Hornets,Los Angeles Clippers,https://www.pinnacle.com/en/basketball/nba/charlotte-hornets-vs-los-angeles-clippers/1622036993/,2.7,1.523,4.5,2.02,-4.5,1.892,223.5,1.925,223.5,1.961,2026-01-12 20:42:02
Utah Jazz,Cleveland Cavaliers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-cleveland-cavaliers/1622037110/,5.0,1.202,13.0,1.925,-13.0,1.98,249.5,1.925,249.5,1.961,2026-01-12 21:11:44
Boston Celtics,Indiana Pacers,https://www.pinnacle.com/en/basketball/nba/boston-celtics-vs-indiana-pacers/1622037118/,1.487,2.82,-5.5,1.943,5.5,1.961,226.0,1.961,226.0,1.925,2026-01-12 21:11:44
Philadelphia 76ers,Toronto Raptors,https://www.pinnacle.com/en/basketball/nba/philadelphia-76ers-vs-toronto-raptors/1622037119/,1.684,2.32,-3.0,1.934,3.0,1.97,220.5,1.99,220.5,1.9,2026-01-12 21:11:44
Brooklyn Nets,Dallas Mavericks,https://www.pinnacle.com/en/basketball/nba/brooklyn-nets-vs-dallas-mavericks/1622037219/,2.48,1.606,4.0,1.943,-4.0,1.961,219.5,1.952,219.5,1.934,2026-01-12 21:11:44
Los Angeles Lakers,Sacramento Kings,https://www.pinnacle.com/en/basketball/nba/los-angeles-lakers-vs-sacramento-kings/1622037132/,1.297,3.86,-9.0,1.892,9.0,2.01,230.0,1.952,230.0,1.934,2026-01-12 21:11:44
Charlotte Hornets,Los Angeles Clippers,https://www.pinnacle.com/en/basketball/nba/charlotte-hornets-vs-los-angeles-clippers/1622036993/,2.7,1.523,4.5,2.02,-4.5,1.892,223.5,1.934,223.5,1.952,2026-01-12 21:11:44
Utah Jazz,Cleveland Cavaliers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-cleveland-cavaliers/1622037110/,5.0,1.202,13.0,1.925,-13.0,1.98,249.5,1.925,249.5,1.961,2026-01-12 21:34:06
Boston Celtics,Indiana Pacers,https://www.pinnacle.com/en/basketball/nba/boston-celtics-vs-indiana-pacers/1622037118/,1.487,2.82,-5.5,1.943,5.5,1.961,226.0,1.961,226.0,1.925,2026-01-12 21:34:06
Philadelphia 76ers,Toronto Raptors,https://www.pinnacle.com/en/basketball/nba/philadelphia-76ers-vs-toronto-raptors/1622037119/,1.684,2.32,-3.0,1.934,3.0,1.97,220.5,1.99,220.5,1.9,2026-01-12 21:34:06
Brooklyn Nets,Dallas Mavericks,https://www.pinnacle.com/en/basketball/nba/brooklyn-nets-vs-dallas-mavericks/1622037219/,2.48,1.606,4.0,1.943,-4.0,1.961,219.5,1.952,219.5,1.934,2026-01-12 21:34:06
Los Angeles Lakers,Sacramento Kings,https://www.pinnacle.com/en/basketball/nba/los-angeles-lakers-vs-sacramento-kings/1622037132/,1.297,3.85,-9.0,1.892,9.0,2.01,230.0,1.934,230.0,1.952,2026-01-12 21:34:06
Charlotte Hornets,Los Angeles Clippers,https://www.pinnacle.com/en/basketball/nba/charlotte-hornets-vs-los-angeles-clippers/1622036993/,2.7,1.523,4.5,2.02,-4.5,1.892,223.5,1.934,223.5,1.952,2026-01-12 21:34:06
Utah Jazz,Cleveland Cavaliers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-cleveland-cavaliers/1622037110/,5.0,1.202,13.0,1.925,-13.0,1.98,249.5,1.925,249.5,1.961,2026-01-12 22:02:57
Boston Celtics,Indiana Pacers,https://www.pinnacle.com/en/basketball/nba/boston-celtics-vs-indiana-pacers/1622037118/,1.492,2.8,-5.5,1.952,5.5,1.952,226.0,1.961,226.0,1.925,2026-01-12 22:02:57
Philadelphia 76ers,Toronto Raptors,https://www.pinnacle.com/en/basketball/nba/philadelphia-76ers-vs-toronto-raptors/1622037119/,1.689,2.31,-3.0,1.943,3.0,1.961,220.5,1.97,220.5,1.917,2026-01-12 22:02:57
Brooklyn Nets,Dallas Mavericks,https://www.pinnacle.com/en/basketball/nba/brooklyn-nets-vs-dallas-mavericks/1622037219/,2.48,1.606,4.0,1.943,-4.0,1.961,219.5,1.952,219.5,1.934,2026-01-12 22:02:57
Los Angeles Lakers,Sacramento Kings,https://www.pinnacle.com/en/basketball/nba/los-angeles-lakers-vs-sacramento-kings/1622037132/,1.297,3.85,-9.0,1.892,9.0,2.01,230.0,1.934,230.0,1.952,2026-01-12 22:02:57
Charlotte Hornets,Los Angeles Clippers,https://www.pinnacle.com/en/basketball/nba/charlotte-hornets-vs-los-angeles-clippers/1622036993/,2.7,1.523,4.5,2.02,-4.5,1.892,223.5,1.934,223.5,1.952,2026-01-12 22:02:57
Utah Jazz,Cleveland Cavaliers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-cleveland-cavaliers/1622037110/,5.04,1.2,13.0,1.943,-13.0,1.961,249.5,1.925,249.5,1.961,2026-01-12 22:35:18
Boston Celtics,Indiana Pacers,https://www.pinnacle.com/en/basketball/nba/boston-celtics-vs-indiana-pacers/1622037118/,1.497,2.78,-5.5,1.961,5.5,1.943,226.0,1.97,226.0,1.917,2026-01-12 22:35:18
Philadelphia 76ers,Toronto Raptors,https://www.pinnacle.com/en/basketball/nba/philadelphia-76ers-vs-toronto-raptors/1622037119/,1.694,2.3,-3.0,1.943,3.0,1.961,220.5,1.97,220.5,1.917,2026-01-12 22:35:18
Brooklyn Nets,Dallas Mavericks,https://www.pinnacle.com/en/basketball/nba/brooklyn-nets-vs-dallas-mavericks/1622037219/,2.48,1.606,4.0,1.943,-4.0,1.961,219.5,1.952,219.5,1.934,2026-01-12 22:35:18
Los Angeles Lakers,Sacramento Kings,https://www.pinnacle.com/en/basketball/nba/los-angeles-lakers-vs-sacramento-kings/1622037132/,1.297,3.85,-9.0,1.892,9.0,2.01,230.0,1.934,230.0,1.952,2026-01-12 22:35:18
Charlotte Hornets,Los Angeles Clippers,https://www.pinnacle.com/en/basketball/nba/charlotte-hornets-vs-los-angeles-clippers/1622036993/,2.65,1.54,4.5,1.99,-4.5,1.917,223.5,1.934,223.5,1.952,2026-01-12 22:35:18
Utah Jazz,Cleveland Cavaliers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-cleveland-cavaliers/1622037110/,5.2,1.191,13.0,1.99,-13.0,1.909,249.5,1.925,249.5,1.961,2026-01-12 23:30:21
Boston Celtics,Indiana Pacers,https://www.pinnacle.com/en/basketball/nba/boston-celtics-vs-indiana-pacers/1622037118/,1.52,2.71,-5.5,2.01,5.5,1.892,227.0,1.943,227.0,1.943,2026-01-12 23:30:21
Philadelphia 76ers,Toronto Raptors,https://www.pinnacle.com/en/basketball/nba/philadelphia-76ers-vs-toronto-raptors/1622037119/,1.689,2.31,-3.0,1.943,3.0,1.961,220.5,1.961,220.5,1.925,2026-01-12 23:30:21
Brooklyn Nets,Dallas Mavericks,https://www.pinnacle.com/en/basketball/nba/brooklyn-nets-vs-dallas-mavericks/1622037219/,2.41,1.636,4.0,1.917,-4.0,1.99,219.5,1.943,219.5,1.943,2026-01-12 23:30:21
Los Angeles Lakers,Sacramento Kings,https://www.pinnacle.com/en/basketball/nba/los-angeles-lakers-vs-sacramento-kings/1622037132/,1.297,3.85,-9.0,1.892,9.0,2.01,230.0,1.934,230.0,1.952,2026-01-12 23:30:21
Charlotte Hornets,Los Angeles Clippers,https://www.pinnacle.com/en/basketball/nba/charlotte-hornets-vs-los-angeles-clippers/1622036993/,2.76,1.505,5.0,1.99,-5.0,1.917,223.5,1.917,223.5,1.97,2026-01-12 23:30:21
Utah Jazz,Cleveland Cavaliers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-cleveland-cavaliers/1622037110/,5.17,1.192,13.0,1.98,-13.0,1.925,249.5,1.917,249.5,1.961,2026-01-12 23:50:14
Boston Celtics,Indiana Pacers,https://www.pinnacle.com/en/basketball/nba/boston-celtics-vs-indiana-pacers/1622037118/,1.529,2.68,-5.0,1.952,5.0,1.952,227.0,1.943,227.0,1.943,2026-01-12 23:50:14
Philadelphia 76ers,Toronto Raptors,https://www.pinnacle.com/en/basketball/nba/philadelphia-76ers-vs-toronto-raptors/1622037119/,1.68,2.32,-3.0,1.934,3.0,1.97,220.5,2.0,220.5,1.892,2026-01-12 23:50:14
Brooklyn Nets,Dallas Mavericks,https://www.pinnacle.com/en/basketball/nba/brooklyn-nets-vs-dallas-mavericks/1622037219/,2.41,1.636,4.0,1.917,-4.0,1.99,219.5,1.943,219.5,1.943,2026-01-12 23:50:14
Los Angeles Lakers,Sacramento Kings,https://www.pinnacle.com/en/basketball/nba/los-angeles-lakers-vs-sacramento-kings/1622037132/,1.297,3.85,-9.0,1.892,9.0,2.01,230.0,1.934,230.0,1.952,2026-01-12 23:50:14
Charlotte Hornets,Los Angeles Clippers,https://www.pinnacle.com/en/basketball/nba/charlotte-hornets-vs-los-angeles-clippers/1622036993/,2.74,1.512,5.0,1.97,-5.0,1.934,223.5,1.917,223.5,1.97,2026-01-12 23:50:14
Utah Jazz,Cleveland Cavaliers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-cleveland-cavaliers/1622037110/,5.18,1.192,13.0,1.98,-13.0,1.925,249.5,1.9,249.5,1.99,2026-01-12 23:58:07
Boston Celtics,Indiana Pacers,https://www.pinnacle.com/en/basketball/nba/boston-celtics-vs-indiana-pacers/1622037118/,,,,,,,,,,,2026-01-12 23:58:07
Philadelphia 76ers,Toronto Raptors,https://www.pinnacle.com/en/basketball/nba/philadelphia-76ers-vs-toronto-raptors/1622037119/,1.671,2.35,-3.0,1.917,3.0,1.99,220.5,2.0,220.5,1.892,2026-01-12 23:58:07
Brooklyn Nets,Dallas Mavericks,https://www.pinnacle.com/en/basketball/nba/brooklyn-nets-vs-dallas-mavericks/1622037219/,2.41,1.636,4.0,1.917,-4.0,1.99,219.5,1.943,219.5,1.943,2026-01-12 23:58:07
Los Angeles Lakers,Sacramento Kings,https://www.pinnacle.com/en/basketball/nba/los-angeles-lakers-vs-sacramento-kings/1622037132/,1.303,3.8,-9.0,1.917,9.0,1.98,230.0,1.934,230.0,1.952,2026-01-12 23:58:07
Charlotte Hornets,Los Angeles Clippers,https://www.pinnacle.com/en/basketball/nba/charlotte-hornets-vs-los-angeles-clippers/1622036993/,2.74,1.512,5.0,1.97,-5.0,1.934,223.5,1.917,223.5,1.97,2026-01-12 23:58:07
Phoenix Suns,Miami Heat,https://www.pinnacle.com/en/basketball/nba/phoenix-suns-vs-miami-heat/1622063109/,2.04,1.877,1.0,1.99,-1.0,1.917,230.5,1.943,230.5,1.943,2026-01-13 19:16:30
Minnesota Timberwolves,Milwaukee Bucks,https://www.pinnacle.com/en/basketball/nba/minnesota-timberwolves-vs-milwaukee-bucks/1622065770/,2.27,1.709,3.5,1.884,-3.5,2.02,226.5,1.869,226.5,2.02,2026-01-13 19:16:30
Phoenix Suns,Miami Heat,https://www.pinnacle.com/en/basketball/nba/phoenix-suns-vs-miami-heat/1622063109/,1.99,1.909,1.0,1.943,-1.0,1.961,230.5,1.909,230.5,1.98,2026-01-13 19:41:48
San Antonio Spurs,Oklahoma City Thunder,https://www.pinnacle.com/en/basketball/nba/san-antonio-spurs-vs-oklahoma-city-thunder/1622070608/,3.7,1.317,9.0,1.917,-9.0,1.99,229.5,1.877,229.5,2.01,2026-01-13 19:41:48
Chicago Bulls,Houston Rockets,https://www.pinnacle.com/en/basketball/nba/chicago-bulls-vs-houston-rockets/1622072189/,5.74,1.166,13.0,1.97,-13.0,1.934,224.5,1.869,224.5,2.03,2026-01-13 19:41:48
Denver Nuggets,New Orleans Pelicans,https://www.pinnacle.com/en/basketball/nba/denver-nuggets-vs-new-orleans-pelicans/1622070607/,1.877,2.03,-1.5,1.961,1.5,1.943,233.0,1.952,233.0,1.934,2026-01-13 19:41:48
Minnesota Timberwolves,Milwaukee Bucks,https://www.pinnacle.com/en/basketball/nba/minnesota-timberwolves-vs-milwaukee-bucks/1622065770/,2.26,1.719,3.5,1.877,-3.5,2.04,229.0,1.99,229.0,1.9,2026-01-13 19:41:48
Atlanta Hawks,Los Angeles Lakers,https://www.pinnacle.com/en/basketball/nba/atlanta-hawks-vs-los-angeles-lakers/1622070631/,1.714,2.26,-2.5,1.892,2.5,2.02,231.0,1.9,231.0,1.99,2026-01-13 19:41:48
Phoenix Suns,Miami Heat,https://www.pinnacle.com/en/basketball/nba/phoenix-suns-vs-miami-heat/1622063109/,2.01,1.892,1.0,1.952,-1.0,1.952,230.5,1.917,230.5,1.97,2026-01-13 20:36:43
Denver Nuggets,New Orleans Pelicans,https://www.pinnacle.com/en/basketball/nba/denver-nuggets-vs-new-orleans-pelicans/1622070607/,1.854,2.06,-1.5,1.952,1.5,1.952,233.0,1.961,233.0,1.925,2026-01-13 20:36:43
Chicago Bulls,Houston Rockets,https://www.pinnacle.com/en/basketball/nba/chicago-bulls-vs-houston-rockets/1622072189/,5.64,1.17,13.0,1.943,-13.0,1.961,224.5,1.877,224.5,2.01,2026-01-13 20:36:43
Minnesota Timberwolves,Milwaukee Bucks,https://www.pinnacle.com/en/basketball/nba/minnesota-timberwolves-vs-milwaukee-bucks/1622065770/,2.27,1.709,3.5,1.884,-3.5,2.03,229.0,1.98,229.0,1.9,2026-01-13 20:36:43
San Antonio Spurs,Oklahoma City Thunder,https://www.pinnacle.com/en/basketball/nba/san-antonio-spurs-vs-oklahoma-city-thunder/1622070608/,3.78,1.306,9.0,1.952,-9.0,1.952,229.5,1.892,229.5,2.0,2026-01-13 20:36:43
Atlanta Hawks,Los Angeles Lakers,https://www.pinnacle.com/en/basketball/nba/atlanta-hawks-vs-los-angeles-lakers/1622070631/,1.694,2.3,-3.5,2.01,3.5,1.892,231.0,1.884,231.0,2.0,2026-01-13 20:36:43
Portland Trail Blazers,Golden State Warriors,https://www.pinnacle.com/en/basketball/nba/portland-trail-blazers-vs-golden-state-warriors/1622065789/,4.73,1.219,10.5,1.99,-10.5,1.917,227.0,1.98,227.0,1.9,2026-01-13 20:36:43
Phoenix Suns,Miami Heat,https://www.pinnacle.com/en/basketball/nba/phoenix-suns-vs-miami-heat/1622063109/,2.01,1.892,1.0,1.952,-1.0,1.952,230.5,1.917,230.5,1.97,2026-01-13 21:09:27
Minnesota Timberwolves,Milwaukee Bucks,https://www.pinnacle.com/en/basketball/nba/minnesota-timberwolves-vs-milwaukee-bucks/1622065770/,2.29,1.699,3.0,1.952,-3.0,1.952,229.0,1.934,229.0,1.952,2026-01-13 21:09:27
San Antonio Spurs,Oklahoma City Thunder,https://www.pinnacle.com/en/basketball/nba/san-antonio-spurs-vs-oklahoma-city-thunder/1622070608/,3.78,1.306,9.0,1.952,-9.0,1.952,229.5,1.892,229.5,2.0,2026-01-13 21:09:27
Denver Nuggets,New Orleans Pelicans,https://www.pinnacle.com/en/basketball/nba/denver-nuggets-vs-new-orleans-pelicans/1622070607/,1.854,2.06,-1.5,1.952,1.5,1.952,233.0,2.0,233.0,1.892,2026-01-13 21:09:27
Chicago Bulls,Houston Rockets,https://www.pinnacle.com/en/basketball/nba/chicago-bulls-vs-houston-rockets/1622072189/,5.63,1.17,13.0,1.943,-13.0,1.961,225.5,1.925,225.5,1.961,2026-01-13 21:09:27
Atlanta Hawks,Los Angeles Lakers,https://www.pinnacle.com/en/basketball/nba/atlanta-hawks-vs-los-angeles-lakers/1622070631/,1.694,2.3,-3.5,2.01,3.5,1.892,231.0,1.884,231.0,2.0,2026-01-13 21:09:27
Portland Trail Blazers,Golden State Warriors,https://www.pinnacle.com/en/basketball/nba/portland-trail-blazers-vs-golden-state-warriors/1622065789/,4.73,1.219,10.5,1.99,-10.5,1.917,227.0,1.98,227.0,1.9,2026-01-13 21:09:27
Phoenix Suns,Miami Heat,https://www.pinnacle.com/en/basketball/nba/phoenix-suns-vs-miami-heat/1622063109/,1.98,1.925,1.0,1.917,-1.0,1.98,229.5,1.9,229.5,1.99,2026-01-13 21:34:43
San Antonio Spurs,Oklahoma City Thunder,https://www.pinnacle.com/en/basketball/nba/san-antonio-spurs-vs-oklahoma-city-thunder/1622070608/,3.81,1.303,9.0,1.97,-9.0,1.934,229.5,1.9,229.5,1.99,2026-01-13 21:34:43
Chicago Bulls,Houston Rockets,https://www.pinnacle.com/en/basketball/nba/chicago-bulls-vs-houston-rockets/1622072189/,5.6,1.172,13.0,1.934,-13.0,1.97,225.5,1.943,225.5,1.943,2026-01-13 21:34:43
Minnesota Timberwolves,Milwaukee Bucks,https://www.pinnacle.com/en/basketball/nba/minnesota-timberwolves-vs-milwaukee-bucks/1622065770/,2.29,1.699,3.0,1.952,-3.0,1.952,229.0,1.934,229.0,1.952,2026-01-13 21:34:43
Denver Nuggets,New Orleans Pelicans,https://www.pinnacle.com/en/basketball/nba/denver-nuggets-vs-new-orleans-pelicans/1622070607/,1.854,2.06,-1.5,1.952,1.5,1.952,233.0,1.917,233.0,1.97,2026-01-13 21:34:43
Atlanta Hawks,Los Angeles Lakers,https://www.pinnacle.com/en/basketball/nba/atlanta-hawks-vs-los-angeles-lakers/1622070631/,1.746,2.21,-2.5,1.943,2.5,1.961,231.5,1.925,231.5,1.961,2026-01-13 21:34:43
Portland Trail Blazers,Golden State Warriors,https://www.pinnacle.com/en/basketball/nba/portland-trail-blazers-vs-golden-state-warriors/1622065789/,4.73,1.219,10.5,2.0,-10.5,1.909,226.0,1.909,226.0,1.98,2026-01-13 21:34:43
Phoenix Suns,Miami Heat,https://www.pinnacle.com/en/basketball/nba/phoenix-suns-vs-miami-heat/1622063109/,2.0,1.909,1.0,1.943,-1.0,1.961,229.5,1.884,229.5,2.0,2026-01-13 22:40:46
Minnesota Timberwolves,Milwaukee Bucks,https://www.pinnacle.com/en/basketball/nba/minnesota-timberwolves-vs-milwaukee-bucks/1622065770/,2.27,1.709,3.0,1.943,-3.0,1.961,229.0,1.943,229.0,1.943,2026-01-13 22:40:46
Denver Nuggets,New Orleans Pelicans,https://www.pinnacle.com/en/basketball/nba/denver-nuggets-vs-new-orleans-pelicans/1622070607/,1.854,2.06,-1.5,1.952,1.5,1.952,233.0,1.917,233.0,1.97,2026-01-13 22:40:46
San Antonio Spurs,Oklahoma City Thunder,https://www.pinnacle.com/en/basketball/nba/san-antonio-spurs-vs-oklahoma-city-thunder/1622070608/,3.72,1.314,9.0,1.934,-9.0,1.97,229.5,1.9,229.5,1.99,2026-01-13 22:40:46
Chicago Bulls,Houston Rockets,https://www.pinnacle.com/en/basketball/nba/chicago-bulls-vs-houston-rockets/1622072189/,5.59,1.172,13.0,1.934,-13.0,1.97,225.5,1.909,225.5,1.98,2026-01-13 22:40:46
Atlanta Hawks,Los Angeles Lakers,https://www.pinnacle.com/en/basketball/nba/atlanta-hawks-vs-los-angeles-lakers/1622070631/,1.719,2.26,-2.5,1.917,2.5,1.99,231.5,1.961,231.5,1.925,2026-01-13 22:40:46
Portland Trail Blazers,Golden State Warriors,https://www.pinnacle.com/en/basketball/nba/portland-trail-blazers-vs-golden-state-warriors/1622065789/,4.73,1.219,10.5,2.0,-10.5,1.909,226.0,1.909,226.0,1.98,2026-01-13 22:40:46
