Market,Selection,Odds,matchup,timestamp
Money Line – Game,Houston Rockets,1.099,Brooklyn Nets vs Houston Rockets,2025-10-27 22:24:59
Handicap – Game,Brooklyn Nets +16.0,1.961,Brooklyn Nets vs Houston Rockets,2025-10-27 22:24:59
Handicap – Game,Houston Rockets -16.0,1.943,Brooklyn Nets vs Houston Rockets,2025-10-27 22:24:59
Total – Game,Over 224.5,1.9,Brooklyn Nets vs Houston Rockets,2025-10-27 22:24:59
Total – Game,Under 224.5,1.99,Brooklyn Nets vs Houston Rockets,2025-10-27 22:24:59
Money Line – 1st Quarter,Brooklyn Nets,3.73,Brooklyn Nets vs Houston Rockets,2025-10-27 22:24:59
Money Line – 1st Quarter,Houston Rockets,1.293,Brooklyn Nets vs Houston Rockets,2025-10-27 22:24:59
Handicap – 1st Quarter,Brooklyn Nets +5.0,1.97,Brooklyn Nets vs Houston Rockets,2025-10-27 22:24:59
Handicap – 1st Quarter,Houston Rockets -5.0,1.9,Brooklyn Nets vs Houston Rockets,2025-10-27 22:24:59
Total – 1st Quarter,Over 58,1.909,Brooklyn Nets vs Houston Rockets,2025-10-27 22:24:59
Total – 1st Quarter,Under 58,1.934,Brooklyn Nets vs Houston Rockets,2025-10-27 22:24:59
Money Line – 2nd Quarter,Brooklyn Nets,3.27,Brooklyn Nets vs Houston Rockets,2025-10-27 22:24:59
Money Line – 2nd Quarter,Houston Rockets,1.362,Brooklyn Nets vs Houston Rockets,2025-10-27 22:24:59
Handicap – 2nd Quarter,Brooklyn Nets +4.5,1.869,Brooklyn Nets vs Houston Rockets,2025-10-27 22:24:59
Handicap – 2nd Quarter,Houston Rockets -4.5,2.01,Brooklyn Nets vs Houston Rockets,2025-10-27 22:24:59
Total – 2nd Quarter,Over 57.5,1.909,Brooklyn Nets vs Houston Rockets,2025-10-27 22:24:59
Money Line – Game,San Antonio Spurs,1.561,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:24:59
Handicap – Game,Toronto Raptors +4.5,1.943,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:24:59
Handicap – 1st Quarter,Oklahoma City Thunder -2.5,1.943,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:24:59
Total – Game,Over 232.5,1.934,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:24:59
Handicap – 1st Quarter,Boston Celtics -0.5,2.01,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:24:59
Handicap – 1st Quarter,New Orleans Pelicans +0.5,1.862,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:24:59
Total – 1st Quarter,Over 59,1.98,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:24:59
Total – 1st Quarter,Under 59,1.877,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:24:59
Money Line – 2nd Quarter,Boston Celtics,1.9,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:24:59
Money Line – 2nd Quarter,New Orleans Pelicans,1.97,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:24:59
Handicap – 2nd Quarter,New Orleans Pelicans +0.5,1.869,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:24:59
Total – 2nd Quarter,Over 59,2.01,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:24:59
Total – 2nd Quarter,Under 59,1.847,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:24:59
Money Line – Game,Oklahoma City Thunder,1.291,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:24:59
Money Line – Game,Dallas Mavericks,4.0,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:24:59
Handicap – Game,Oklahoma City Thunder -8.5,1.925,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:24:59
Handicap – Game,Dallas Mavericks +8.5,1.98,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:24:59
Total – Game,Over 226.5,1.943,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:24:59
Total – Game,Under 226.5,1.943,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:24:59
Money Line – 1st Quarter,Oklahoma City Thunder,1.537,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:24:59
Handicap – Game,San Antonio Spurs -4.5,1.961,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:24:59
Money Line – 1st Quarter,New Orleans Pelicans,1.961,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:24:59
Money Line – 1st Quarter,Boston Celtics,1.909,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:24:59
Handicap – 2nd Quarter,Boston Celtics -0.5,2.0,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:24:59
Total – Game,Over 231.5,1.917,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:24:59
Total – Game,Under 231.5,1.97,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:24:59
Money Line – 1st Quarter,Toronto Raptors,2.23,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:24:59
Money Line – 1st Quarter,San Antonio Spurs,1.709,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:24:59
Handicap – 1st Quarter,Toronto Raptors +1.5,1.884,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:24:59
Handicap – 1st Quarter,San Antonio Spurs -1.5,1.99,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:24:59
Total – 1st Quarter,Over 57.5,1.909,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:24:59
Money Line – 2nd Quarter,Toronto Raptors,2.19,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:24:59
Money Line – 2nd Quarter,San Antonio Spurs,1.729,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:24:59
Total – 1st Quarter,Under 57.5,1.943,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:24:59
Handicap – 2nd Quarter,San Antonio Spurs -1.5,2.01,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:24:59
Total – Game,Under 232.5,1.952,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:24:59
Total – 2nd Quarter,Over 57,1.909,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:24:59
Total – 2nd Quarter,Under 57,1.943,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:24:59
Money Line – Game,Boston Celtics,1.806,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:24:59
Money Line – Game,New Orleans Pelicans,2.12,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:24:59
Handicap – Game,Boston Celtics -2.0,1.952,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:24:59
Handicap – Game,New Orleans Pelicans +2.0,1.952,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:24:59
Handicap – 2nd Quarter,Toronto Raptors +1.5,1.862,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:24:59
Money Line – Game,Minnesota Timberwolves,3.01,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:32:25
Handicap – 2nd Quarter,Phoenix Suns -0.5,2.03,Phoenix Suns vs Utah Jazz,2025-10-27 22:32:25
Handicap – 2nd Quarter,Utah Jazz +0.5,1.847,Phoenix Suns vs Utah Jazz,2025-10-27 22:32:25
Total – 2nd Quarter,Over 59,1.99,Phoenix Suns vs Utah Jazz,2025-10-27 22:32:25
Total – 2nd Quarter,Under 59,1.869,Phoenix Suns vs Utah Jazz,2025-10-27 22:32:25
Money Line – Game,Denver Nuggets,1.444,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:32:25
Handicap – Game,Denver Nuggets -6.5,1.961,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:32:25
Total – 1st Quarter,Under 59.5,1.9,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:32:25
Total – Game,Over 229.5,1.934,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:32:25
Total – Game,Under 229.5,1.952,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:32:25
Money Line – 1st Quarter,Denver Nuggets,1.628,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:32:25
Money Line – 1st Quarter,Minnesota Timberwolves,2.37,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:32:25
Handicap – 1st Quarter,Denver Nuggets -1.5,1.877,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:32:25
Handicap – 1st Quarter,Minnesota Timberwolves +1.5,1.99,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:32:25
Total – 1st Quarter,Over 59.5,1.952,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:32:25
Money Line – 2nd Quarter,Utah Jazz,1.943,Phoenix Suns vs Utah Jazz,2025-10-27 22:32:25
Handicap – Game,Minnesota Timberwolves +6.5,1.943,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:32:25
Money Line – 2nd Quarter,Phoenix Suns,1.925,Phoenix Suns vs Utah Jazz,2025-10-27 22:32:25
Total – 1st Quarter,Under 55.5,1.925,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:32:25
Total – 1st Quarter,Over 59,1.934,Phoenix Suns vs Utah Jazz,2025-10-27 22:32:25
Money Line – 2nd Quarter,Denver Nuggets,1.645,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:32:25
Money Line – 2nd Quarter,Oklahoma City Thunder,1.555,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:32:25
Money Line – 2nd Quarter,Dallas Mavericks,2.55,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:32:25
Handicap – 2nd Quarter,Oklahoma City Thunder -2.5,1.961,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:32:25
Handicap – 2nd Quarter,Dallas Mavericks +2.5,1.9,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:32:25
Total – 2nd Quarter,Over 55.5,1.943,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:32:25
Total – 2nd Quarter,Under 55.5,1.909,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:32:25
Money Line – Game,Phoenix Suns,2.01,Phoenix Suns vs Utah Jazz,2025-10-27 22:32:25
Money Line – Game,Utah Jazz,1.9,Phoenix Suns vs Utah Jazz,2025-10-27 22:32:25
Handicap – Game,Phoenix Suns +1.0,1.952,Phoenix Suns vs Utah Jazz,2025-10-27 22:32:25
Handicap – Game,Utah Jazz -1.0,1.952,Phoenix Suns vs Utah Jazz,2025-10-27 22:32:25
Total – Game,Over 230.5,1.961,Phoenix Suns vs Utah Jazz,2025-10-27 22:32:25
Total – Game,Under 230.5,1.909,Phoenix Suns vs Utah Jazz,2025-10-27 22:32:25
Money Line – 1st Quarter,Phoenix Suns,1.884,Phoenix Suns vs Utah Jazz,2025-10-27 22:32:25
Money Line – 1st Quarter,Utah Jazz,1.99,Phoenix Suns vs Utah Jazz,2025-10-27 22:32:25
Handicap – 1st Quarter,Phoenix Suns -0.5,1.98,Phoenix Suns vs Utah Jazz,2025-10-27 22:32:25
Handicap – 1st Quarter,Utah Jazz +0.5,1.884,Phoenix Suns vs Utah Jazz,2025-10-27 22:32:25
Total – 1st Quarter,Under 59,1.917,Phoenix Suns vs Utah Jazz,2025-10-27 22:32:25
Money Line – 2nd Quarter,Minnesota Timberwolves,2.34,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:32:25
Handicap – 2nd Quarter,Golden State Warriors -2.0,1.934,Memphis Grizzlies vs Golden State Warriors,2025-10-27 22:32:25
Handicap – 2nd Quarter,Minnesota Timberwolves +1.5,1.97,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:32:25
Handicap – Game,Portland Trail Blazers -3.0,1.98,Portland Trail Blazers vs Los Angeles Lakers,2025-10-27 22:32:25
Handicap – Game,Los Angeles Lakers +3.0,1.917,Portland Trail Blazers vs Los Angeles Lakers,2025-10-27 22:32:25
Total – Game,Over 226,1.892,Portland Trail Blazers vs Los Angeles Lakers,2025-10-27 22:32:25
Total – Game,Under 226,2.0,Portland Trail Blazers vs Los Angeles Lakers,2025-10-27 22:32:25
Money Line – 1st Quarter,Portland Trail Blazers,1.8,Portland Trail Blazers vs Los Angeles Lakers,2025-10-27 22:32:25
Money Line – 1st Quarter,Los Angeles Lakers,2.09,Portland Trail Blazers vs Los Angeles Lakers,2025-10-27 22:32:25
Handicap – 1st Quarter,Portland Trail Blazers -0.5,1.9,Portland Trail Blazers vs Los Angeles Lakers,2025-10-27 22:32:25
Handicap – 1st Quarter,Los Angeles Lakers +0.5,1.97,Portland Trail Blazers vs Los Angeles Lakers,2025-10-27 22:32:25
Total – 1st Quarter,Over 58,1.934,Portland Trail Blazers vs Los Angeles Lakers,2025-10-27 22:32:25
Total – 1st Quarter,Under 58,1.917,Portland Trail Blazers vs Los Angeles Lakers,2025-10-27 22:32:25
Money Line – 2nd Quarter,Portland Trail Blazers,1.813,Portland Trail Blazers vs Los Angeles Lakers,2025-10-27 22:32:25
Money Line – 2nd Quarter,Los Angeles Lakers,2.08,Portland Trail Blazers vs Los Angeles Lakers,2025-10-27 22:32:25
Handicap – 2nd Quarter,Portland Trail Blazers -0.5,1.909,Portland Trail Blazers vs Los Angeles Lakers,2025-10-27 22:32:25
Handicap – 2nd Quarter,Los Angeles Lakers +0.5,1.961,Portland Trail Blazers vs Los Angeles Lakers,2025-10-27 22:32:25
Total – 2nd Quarter,Over 57,1.909,Portland Trail Blazers vs Los Angeles Lakers,2025-10-27 22:32:25
Total – 2nd Quarter,Under 57,1.943,Portland Trail Blazers vs Los Angeles Lakers,2025-10-27 22:32:25
Total – 1st Quarter,Over 55.5,1.925,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:32:25
Money Line – Game,Los Angeles Lakers,2.2,Portland Trail Blazers vs Los Angeles Lakers,2025-10-27 22:32:25
Handicap – 2nd Quarter,Denver Nuggets -1.5,1.9,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:32:25
Money Line – Game,Portland Trail Blazers,1.757,Portland Trail Blazers vs Los Angeles Lakers,2025-10-27 22:32:25
Total – 2nd Quarter,Over 58.5,1.925,Memphis Grizzlies vs Golden State Warriors,2025-10-27 22:32:25
Total – 2nd Quarter,Over 59,1.943,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:32:25
Total – 2nd Quarter,Under 59,1.909,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:32:25
Money Line – Game,Memphis Grizzlies,3.86,Memphis Grizzlies vs Golden State Warriors,2025-10-27 22:32:25
Money Line – Game,Golden State Warriors,1.306,Memphis Grizzlies vs Golden State Warriors,2025-10-27 22:32:25
Handicap – Game,Memphis Grizzlies +8.0,2.01,Memphis Grizzlies vs Golden State Warriors,2025-10-27 22:32:25
Handicap – Game,Golden State Warriors -8.0,1.9,Memphis Grizzlies vs Golden State Warriors,2025-10-27 22:32:25
Total – Game,Over 239.5,1.961,Memphis Grizzlies vs Golden State Warriors,2025-10-27 22:32:25
Total – Game,Under 239.5,1.925,Memphis Grizzlies vs Golden State Warriors,2025-10-27 22:32:25
Money Line – 1st Quarter,Memphis Grizzlies,2.62,Memphis Grizzlies vs Golden State Warriors,2025-10-27 22:32:25
Money Line – 1st Quarter,Golden State Warriors,1.526,Memphis Grizzlies vs Golden State Warriors,2025-10-27 22:32:25
Handicap – 1st Quarter,Memphis Grizzlies +2.5,1.943,Memphis Grizzlies vs Golden State Warriors,2025-10-27 22:32:25
Handicap – 1st Quarter,Golden State Warriors -2.5,1.925,Memphis Grizzlies vs Golden State Warriors,2025-10-27 22:32:25
Total – 1st Quarter,Over 59,1.961,Memphis Grizzlies vs Golden State Warriors,2025-10-27 22:32:25
Total – 1st Quarter,Under 59,1.892,Memphis Grizzlies vs Golden State Warriors,2025-10-27 22:32:25
Money Line – 2nd Quarter,Memphis Grizzlies,2.45,Memphis Grizzlies vs Golden State Warriors,2025-10-27 22:32:25
Money Line – 2nd Quarter,Golden State Warriors,1.591,Memphis Grizzlies vs Golden State Warriors,2025-10-27 22:32:25
Handicap – 2nd Quarter,Memphis Grizzlies +2.0,1.934,Memphis Grizzlies vs Golden State Warriors,2025-10-27 22:32:25
Total – 2nd Quarter,Under 58.5,1.925,Memphis Grizzlies vs Golden State Warriors,2025-10-27 22:32:25
Handicap – 1st Quarter,Dallas Mavericks +2.5,1.925,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:32:25
Handicap – 1st Quarter,Oklahoma City Thunder -2.5,1.943,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:32:25
Money Line – 1st Quarter,Dallas Mavericks,2.59,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:32:25
Total – Game,Over 232.5,1.934,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:32:25
Total – Game,Under 232.5,1.952,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:32:25
Money Line – 1st Quarter,Toronto Raptors,2.23,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:32:25
Money Line – 1st Quarter,San Antonio Spurs,1.709,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:32:25
Handicap – 1st Quarter,Toronto Raptors +1.5,1.884,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:32:25
Handicap – 1st Quarter,San Antonio Spurs -1.5,1.99,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:32:25
Total – 1st Quarter,Over 57.5,1.909,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:32:25
Handicap – Game,San Antonio Spurs -4.5,1.961,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:32:25
Total – 1st Quarter,Under 57.5,1.943,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:32:25
Money Line – 2nd Quarter,San Antonio Spurs,1.729,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:32:25
Handicap – 2nd Quarter,Toronto Raptors +1.5,1.862,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:32:25
Handicap – 2nd Quarter,San Antonio Spurs -1.5,2.01,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:32:25
Total – 2nd Quarter,Over 57,1.909,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:32:25
Total – 2nd Quarter,Under 57,1.943,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:32:25
Money Line – Game,Atlanta Hawks,1.704,Atlanta Hawks vs Chicago Bulls,2025-10-27 22:32:25
Money Line – Game,Chicago Bulls,2.29,Atlanta Hawks vs Chicago Bulls,2025-10-27 22:32:25
Money Line – 2nd Quarter,Toronto Raptors,2.19,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:32:25
Money Line – Game,San Antonio Spurs,1.561,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:32:25
Money Line – Game,Toronto Raptors,2.61,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:32:25
Total – 2nd Quarter,Under 57.5,1.943,Brooklyn Nets vs Houston Rockets,2025-10-27 22:32:25
Money Line – Game,Brooklyn Nets,8.95,Brooklyn Nets vs Houston Rockets,2025-10-27 22:32:25
Money Line – Game,Houston Rockets,1.099,Brooklyn Nets vs Houston Rockets,2025-10-27 22:32:25
Handicap – Game,Brooklyn Nets +16.0,1.961,Brooklyn Nets vs Houston Rockets,2025-10-27 22:32:25
Handicap – Game,Houston Rockets -16.0,1.943,Brooklyn Nets vs Houston Rockets,2025-10-27 22:32:25
Total – Game,Over 224.5,1.9,Brooklyn Nets vs Houston Rockets,2025-10-27 22:32:25
Total – Game,Under 224.5,1.99,Brooklyn Nets vs Houston Rockets,2025-10-27 22:32:25
Money Line – 1st Quarter,Brooklyn Nets,3.73,Brooklyn Nets vs Houston Rockets,2025-10-27 22:32:25
Money Line – 1st Quarter,Houston Rockets,1.293,Brooklyn Nets vs Houston Rockets,2025-10-27 22:32:25
Handicap – 1st Quarter,Brooklyn Nets +5.0,1.97,Brooklyn Nets vs Houston Rockets,2025-10-27 22:32:25
Handicap – 1st Quarter,Houston Rockets -5.0,1.9,Brooklyn Nets vs Houston Rockets,2025-10-27 22:32:25
Total – 1st Quarter,Over 58,1.909,Brooklyn Nets vs Houston Rockets,2025-10-27 22:32:25
Total – 1st Quarter,Under 58,1.934,Brooklyn Nets vs Houston Rockets,2025-10-27 22:32:25
Money Line – 2nd Quarter,Brooklyn Nets,3.27,Brooklyn Nets vs Houston Rockets,2025-10-27 22:32:25
Money Line – 2nd Quarter,Houston Rockets,1.362,Brooklyn Nets vs Houston Rockets,2025-10-27 22:32:25
Handicap – 2nd Quarter,Brooklyn Nets +4.5,1.869,Brooklyn Nets vs Houston Rockets,2025-10-27 22:32:25
Handicap – 2nd Quarter,Houston Rockets -4.5,2.01,Brooklyn Nets vs Houston Rockets,2025-10-27 22:32:25
Total – 2nd Quarter,Over 57.5,1.909,Brooklyn Nets vs Houston Rockets,2025-10-27 22:32:25
Handicap – Game,Atlanta Hawks -3.0,1.952,Atlanta Hawks vs Chicago Bulls,2025-10-27 22:32:25
Handicap – Game,Chicago Bulls +3.0,1.952,Atlanta Hawks vs Chicago Bulls,2025-10-27 22:32:25
Handicap – Game,Toronto Raptors +4.5,1.943,Toronto Raptors vs San Antonio Spurs,2025-10-27 22:32:25
Total – Game,Under 243.5,1.952,Atlanta Hawks vs Chicago Bulls,2025-10-27 22:32:25
Handicap – 1st Quarter,Boston Celtics -0.5,2.0,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:32:25
Handicap – 1st Quarter,New Orleans Pelicans +0.5,1.877,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:32:25
Total – 1st Quarter,Over 59,1.934,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:32:25
Total – 1st Quarter,Under 59,1.917,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:32:25
Money Line – 2nd Quarter,Boston Celtics,1.892,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:32:25
Money Line – 2nd Quarter,New Orleans Pelicans,1.98,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:32:25
Handicap – 2nd Quarter,Boston Celtics -0.5,1.99,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:32:25
Handicap – 2nd Quarter,New Orleans Pelicans +0.5,1.877,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:32:25
Total – 2nd Quarter,Over 59,2.01,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:32:25
Total – 2nd Quarter,Under 59,1.847,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:32:25
Money Line – Game,Oklahoma City Thunder,1.291,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:32:25
Money Line – Game,Dallas Mavericks,4.0,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:32:25
Handicap – Game,Oklahoma City Thunder -8.5,1.925,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:32:25
Handicap – Game,Dallas Mavericks +8.5,1.98,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:32:25
Total – Game,Over 226.5,1.943,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:32:25
Total – Game,Under 226.5,1.943,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:32:25
Total – Game,Over 243.5,1.934,Atlanta Hawks vs Chicago Bulls,2025-10-27 22:32:25
Money Line – 1st Quarter,New Orleans Pelicans,1.97,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:32:25
Money Line – 1st Quarter,Boston Celtics,1.892,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:32:25
Money Line – 1st Quarter,Oklahoma City Thunder,1.537,Oklahoma City Thunder vs Dallas Mavericks,2025-10-27 22:32:25
Total – 1st Quarter,Under 62,2.0,Atlanta Hawks vs Chicago Bulls,2025-10-27 22:32:25
Money Line – 1st Quarter,Atlanta Hawks,1.877,Atlanta Hawks vs Chicago Bulls,2025-10-27 22:32:25
Money Line – 1st Quarter,Chicago Bulls,2.0,Atlanta Hawks vs Chicago Bulls,2025-10-27 22:32:25
Handicap – 1st Quarter,Atlanta Hawks -0.5,1.961,Atlanta Hawks vs Chicago Bulls,2025-10-27 22:32:25
Handicap – 1st Quarter,Chicago Bulls +0.5,1.909,Atlanta Hawks vs Chicago Bulls,2025-10-27 22:32:25
Total – 1st Quarter,Over 62,1.854,Atlanta Hawks vs Chicago Bulls,2025-10-27 22:32:25
Total – Game,Under 231.5,1.97,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:32:25
Money Line – 2nd Quarter,Atlanta Hawks,1.806,Atlanta Hawks vs Chicago Bulls,2025-10-27 22:32:25
Handicap – 2nd Quarter,Atlanta Hawks -0.5,1.9,Atlanta Hawks vs Chicago Bulls,2025-10-27 22:32:25
Money Line – 2nd Quarter,Chicago Bulls,2.08,Atlanta Hawks vs Chicago Bulls,2025-10-27 22:32:25
Total – 2nd Quarter,Over 61.5,1.84,Atlanta Hawks vs Chicago Bulls,2025-10-27 22:32:25
Total – 2nd Quarter,Under 61.5,2.02,Atlanta Hawks vs Chicago Bulls,2025-10-27 22:32:25
Money Line – Game,Boston Celtics,1.769,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:32:25
Money Line – Game,New Orleans Pelicans,2.18,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:32:25
Handicap – Game,Boston Celtics -2.0,1.917,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:32:25
Handicap – Game,New Orleans Pelicans +2.0,1.99,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:32:25
Total – Game,Over 231.5,1.909,Boston Celtics vs New Orleans Pelicans,2025-10-27 22:32:25
Handicap – 2nd Quarter,Chicago Bulls +0.5,1.97,Atlanta Hawks vs Chicago Bulls,2025-10-27 22:32:25
Money Line – Game,Denver Nuggets,1.444,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:57:28
Money Line – Game,Minnesota Timberwolves,3.01,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:57:28
Total – 2nd Quarter,Under 59,1.869,Phoenix Suns vs Utah Jazz,2025-10-27 22:57:28
Money Line – 2nd Quarter,Denver Nuggets,1.645,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:57:28
Handicap – 2nd Quarter,Utah Jazz +0.5,1.847,Phoenix Suns vs Utah Jazz,2025-10-27 22:57:28
Handicap – 2nd Quarter,Phoenix Suns -0.5,2.03,Phoenix Suns vs Utah Jazz,2025-10-27 22:57:28
Total – 2nd Quarter,Over 59,1.99,Phoenix Suns vs Utah Jazz,2025-10-27 22:57:28
Handicap – Game,Denver Nuggets -6.5,1.961,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:57:28
Total – 1st Quarter,Under 59.5,1.9,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:57:28
Total – Game,Over 229.5,1.934,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:57:28
Total – Game,Under 229.5,1.952,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:57:28
Money Line – 1st Quarter,Denver Nuggets,1.628,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:57:28
Money Line – 1st Quarter,Minnesota Timberwolves,2.37,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:57:28
Handicap – 1st Quarter,Denver Nuggets -1.5,1.877,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:57:28
Handicap – 1st Quarter,Minnesota Timberwolves +1.5,1.99,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:57:28
Total – 1st Quarter,Over 59.5,1.952,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:57:28
Money Line – 2nd Quarter,Utah Jazz,1.943,Phoenix Suns vs Utah Jazz,2025-10-27 22:57:28
Handicap – Game,Minnesota Timberwolves +6.5,1.943,Denver Nuggets vs Minnesota Timberwolves,2025-10-27 22:57:28
